Date,FilingDate,FilingID,AccessionNumber,Form,Source,Ticker,Company,Title,CUSIP,LEI,Shares,Value,PctValue
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"Electronic Arts, Inc","Electronic Arts, Inc",,,136100.0,7383425.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"eBay, Inc","eBay, Inc",,,203100.0,7349681.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"Intuit, Inc","Intuit, Inc",,,264700.0,7345425.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,Millennium Pharmaceuticals,Millennium Pharmaceuticals,,,236500.0,7203790.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"Fiserv, Inc","Fiserv, Inc",,,157900.0,7095631.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,5.20% due 04/02/01,5.20% due 04/02/01,,,6985141.0,6985141.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,Echostar Communications Corp,Echostar Communications Corp,,,248700.0,6885881.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"VeriSign, Inc","VeriSign, Inc",,,189100.0,6701231.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,Adelphia Communications,Adelphia Communications,,,163300.0,6613650.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,Sanmina Corp,Sanmina Corp,,,332800.0,6510400.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"Exodus Communications, Inc","Exodus Communications, Inc",,,594600.0,6391950.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,Idec Pharmaceuticals Corp,Idec Pharmaceuticals Corp,,,159300.0,6372000.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"I2 Technologies, Inc","I2 Technologies, Inc",,,434800.0,6304600.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"Novellus Systems, Inc","Novellus Systems, Inc",,,145700.0,5909956.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,Applied Micro Circuits Corp,Applied Micro Circuits Corp,,,352900.0,5822850.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"Network Appliance, Inc","Network Appliance, Inc",,,342200.0,5753238.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"Human Genome Sciences, Inc","Human Genome Sciences, Inc",,,124400.0,5722400.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,Telefonaktiebolaget LM Ericsson,Telefonaktiebolaget LM Ericsson,,,975000.0,5453906.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,Vitesse Semiconductor Corp,Vitesse Semiconductor Corp,,,209900.0,4998244.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,Brocade Communications System,Brocade Communications System,,,233600.0,4879904.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"Citrix Systems, Inc","Citrix Systems, Inc",,,226400.0,4782700.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"Staples, Inc","Staples, Inc",,,309300.0,4600838.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"Palm, Inc","Palm, Inc",,,542900.0,4563753.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"Level 3 Communications, Inc","Level 3 Communications, Inc",,,261000.0,4534875.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"PMC - Sierra, Inc","PMC - Sierra, Inc",,,179000.0,4428460.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"Yahoo!, Inc","Yahoo!, Inc",,,274700.0,4326525.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"McLeodUSA, Inc","McLeodUSA, Inc",,,484600.0,4209963.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,Broadcom Corp,Broadcom Corp,,,142600.0,4121140.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,5.22% due 04/02/01,5.22% due 04/02/01,,,4030697.0,4030697.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,5.23% due 04/02/01,5.23% due 04/02/01,,,4030697.0,4030697.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"TMP Worldwide, Inc","TMP Worldwide, Inc",,,106800.0,4011675.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"Paccar, Inc","Paccar, Inc",,,87100.0,3903169.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,Mercury Interactive Corp,Mercury Interactive Corp,,,88000.0,3685000.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,Rational Software Corp,Rational Software Corp,,,203600.0,3613900.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,Atmel Corp,Atmel Corp,,,356800.0,3501100.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,Parametric Technology Corp,Parametric Technology Corp,,,367500.0,3330469.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,Smurfit-Stone Container Corp,Smurfit-Stone Container Corp,,,243800.0,3244978.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"Metromedia Fiber Network, Inc","Metromedia Fiber Network, Inc",,,538100.0,2948788.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"Conexant Systems, Inc","Conexant Systems, Inc",,,272300.0,2433681.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"RF Micro Devices, Inc","RF Micro Devices, Inc",,,189500.0,2214781.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,QLogic Corp,QLogic Corp,,,96500.0,2171250.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"XO Communications, Inc","XO Communications, Inc",,,300500.0,2103500.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"Ariba, Inc","Ariba, Inc",,,239100.0,1890384.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"Abgenix, Inc","Abgenix, Inc",,,79200.0,1876050.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,"BroadVision, Inc","BroadVision, Inc",,,298900.0,1597247.0,0.0
2001-03-31,2001-05-29,a2046433zn-30d.txt,0000912057-01-517867,N-30D,SEC-RYDEX-NDX,,March,March,,,31.0,2001.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Microsoft Corp,Microsoft Corp,,,1612100.0,82491157.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Intel Corp,Intel Corp,,,2049800.0,41795422.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Qualcomm, Inc","Qualcomm, Inc",,,798900.0,37979706.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Cisco Systems, Inc","Cisco Systems, Inc",,,2276100.0,27722898.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Oracle Corp,Oracle Corp,,,2024500.0,25468210.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Amgen, Inc","Amgen, Inc",,,424800.0,24961248.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Dell Computer Corp,Dell Computer Corp,,,832800.0,15431784.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Comcast Corp,Comcast Corp,,,390500.0,14007235.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Maxim Integrated Products,Maxim Integrated Products,,,400500.0,13993470.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"WorldCom, Inc.- WorldCom Group","WorldCom, Inc.- WorldCom Group",,,926100.0,13928544.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Linear Technology Corp,Linear Technology Corp,,,369900.0,12132720.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Concord EFS, Inc","Concord EFS, Inc",,,246900.0,12085755.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Immunex Corp,Immunex Corp,,,637700.0,11893105.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Applied Materials, Inc","Applied Materials, Inc",,,367400.0,10448856.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Genzyme Corp.-General Division,Genzyme Corp.-General Division,,,226500.0,10287630.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Chiron Corp,Chiron Corp,,,231100.0,10267773.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Sun Microsystems, Inc","Sun Microsystems, Inc",,,1231300.0,10182851.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Paychex, Inc","Paychex, Inc",,,309000.0,9736590.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Biomet, Inc","Biomet, Inc",,,316000.0,9243000.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Xilinx, Inc","Xilinx, Inc",,,385900.0,9080227.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Biogen, Inc","Biogen, Inc",,,158800.0,8826104.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Bed Bath & Beyond, Inc","Bed Bath & Beyond, Inc",,,338700.0,8623302.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Intuit, Inc","Intuit, Inc",,,229300.0,8208940.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"eBay, Inc","eBay, Inc",,,177400.0,8116050.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,3.18% due 10/01/01,3.18% due 10/01/01,,,8010790.0,8010790.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Altera Corp,Altera Corp,,,472300.0,7736274.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Flextronics International, Ltd","Flextronics International, Ltd",,,455600.0,7535624.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,JDS Uniphase Corp,JDS Uniphase Corp,,,1180600.0,7461392.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Gemstar-TV Guide International, Inc","Gemstar-TV Guide International, Inc",,,375800.0,7407018.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Costco Wholesale Corp,Costco Wholesale Corp,,,206700.0,7350252.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Nextel Communications, Inc","Nextel Communications, Inc",,,830200.0,7189532.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Cintas Corp,Cintas Corp,,,177200.0,7141160.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Idec Pharmaceuticals Corp,Idec Pharmaceuticals Corp,,,143700.0,7123209.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Medimmune, Inc","Medimmune, Inc",,,199000.0,7090370.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"VeriSign, Inc","VeriSign, Inc",,,166500.0,6976350.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Fiserv, Inc","Fiserv, Inc",,,203400.0,6956280.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Starbucks Corp,Starbucks Corp,,,462000.0,6856080.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Peoplesoft, Inc","Peoplesoft, Inc",,,372100.0,6712684.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Apple Computer, Inc","Apple Computer, Inc",,,426300.0,6611913.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Veritas Software Corp,Veritas Software Corp,,,356000.0,6564640.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Kla-Tencor Corp,Kla-Tencor Corp,,,195500.0,6173890.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Siebel Systems, Inc","Siebel Systems, Inc",,,469300.0,6105593.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"USA Networks, Inc","USA Networks, Inc",,,310700.0,5586386.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Electronic Arts, Inc","Electronic Arts, Inc",,,119800.0,5471266.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Echostar Communications Corp,Echostar Communications Corp,,,216100.0,5028647.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Adobe Systems, Inc","Adobe Systems, Inc",,,203600.0,4882328.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,3.20% due 10/01/01,3.20% due 10/01/01,,,4521673.0,4521673.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Check Point Software Technologies,Check Point Software Technologies,,,202600.0,4461252.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,PanAmSat Corp,PanAmSat Corp,,,175900.0,4100229.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Sanmina Corp,Sanmina Corp,,,297200.0,4035976.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Citrix Systems, Inc","Citrix Systems, Inc",,,193300.0,3827340.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Millennium Pharmaceuticals,Millennium Pharmaceuticals,,,209800.0,3726048.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Nvidia Corp,Nvidia Corp,,,134000.0,3680980.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Paccar, Inc","Paccar, Inc",,,74400.0,3650808.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Novellus Systems, Inc","Novellus Systems, Inc",,,126900.0,3624264.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Staples, Inc","Staples, Inc",,,267900.0,3568428.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,CIENA Corp,CIENA Corp,,,337900.0,3476991.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Human Genome Sciences, Inc","Human Genome Sciences, Inc",,,110400.0,3412464.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Adelphia Communications,Adelphia Communications,,,144100.0,3199020.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Comverse Technology, Inc","Comverse Technology, Inc",,,154900.0,3172352.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"BEA Systems, Inc","BEA Systems, Inc",,,319600.0,3064964.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Telefonaktiebolaget LM Ericsson,Telefonaktiebolaget LM Ericsson,,,861900.0,3008031.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"ADC Telecommunications, Inc","ADC Telecommunications, Inc",,,857500.0,2992675.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Broadcom Corp,Broadcom Corp,,,145400.0,2951620.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"TMP Worldwide, Inc","TMP Worldwide, Inc",,,102400.0,2907136.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Brocade Communications System,Brocade Communications System,,,201400.0,2825642.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Smurfit-Stone Container Corp,Smurfit-Stone Container Corp,,,207600.0,2746548.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"RF Micro Devices, Inc","RF Micro Devices, Inc",,,163300.0,2714046.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Microchip Technology, Inc","Microchip Technology, Inc",,,96300.0,2580840.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Molex, Inc","Molex, Inc",,,84100.0,2364051.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Applied Micro Circuits Corp,Applied Micro Circuits Corp,,,304000.0,2124960.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Yahoo, Inc","Yahoo, Inc",,,239800.0,2112638.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Network Appliance, Inc","Network Appliance, Inc",,,300000.0,2040000.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Atmel Corp,Atmel Corp,,,303200.0,2025376.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Conexant Systems, Inc","Conexant Systems, Inc",,,242700.0,2014410.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Tellabs, Inc","Tellabs, Inc",,,203500.0,2010580.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Juniper Networks, Inc","Juniper Networks, Inc",,,184300.0,1787710.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Compuware Corp,Compuware Corp,,,199000.0,1657670.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"PMC - Sierra, Inc","PMC - Sierra, Inc",,,157600.0,1637464.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Abgenix, Inc","Abgenix, Inc",,,71400.0,1620780.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Parametric Technology Corp,Parametric Technology Corp,,,310100.0,1609419.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Rational Software Corp,Rational Software Corp,,,183400.0,1588244.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,QLogic Corp,QLogic Corp,,,82200.0,1561800.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Mercury Interactive Corp,Mercury Interactive Corp,,,76700.0,1460368.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Vitesse Semiconductor Corp,Vitesse Semiconductor Corp,,,179800.0,1393450.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Novell, Inc","Novell, Inc",,,378200.0,1384212.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"i2 Technologies, Inc","i2 Technologies, Inc",,,389000.0,1338160.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Amazon.Com, Inc","Amazon.Com, Inc",,,209900.0,1253103.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Inc,Inc,,,223000.0,842940.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Palm, Inc","Palm, Inc",,,465900.0,680214.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"RealNetworks, Inc","RealNetworks, Inc",,,132500.0,643950.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"CNET Networks, Inc","CNET Networks, Inc",,,136000.0,584800.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,3Com Corp,3Com Corp,,,152100.0,570375.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"Ariba, Inc","Ariba, Inc",,,208900.0,388554.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"McLeodUSA, Inc","McLeodUSA, Inc",,,436000.0,335720.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"CMGI, Inc","CMGI, Inc",,,332200.0,332200.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,Inktomi Corp,Inktomi Corp,,,101100.0,277014.0,0.0
2001-09-30,2001-11-29,a2064459zn-30d.txt,0000912057-01-541410,N-30D,SEC-RYDEX-NDX,,"BroadVision, Inc","BroadVision, Inc",,,263500.0,239785.0,0.0
